141.000	179.139	0.997	0.995	1.286	0.006	0.000
141.000	179.778	1.210	1.464	1.307	0.006	0.000
141.000	182.576	1.014	1.028	1.286	0.009	0.000
141.000	183.325	0.858	0.736	1.302	0.005	0.000
141.000	183.857	1.846	3.406	1.324	0.005	0.000
141.000	184.394	0.906	0.822	1.343	0.005	0.000
141.000	184.808	1.085	1.178	1.365	0.004	0.000
142.000	185.240	0.879	0.773	1.382	0.004	0.000
142.000	186.061	0.739	0.546	1.392	0.004	0.000
142.000	186.871	0.776	0.601	1.413	0.005	0.000
142.000	186.892	0.858	0.736	1.432	0.005	0.000
142.000	188.348	0.769	0.591	1.431	0.006	0.000
142.000	188.380	1.054	1.111	1.450	0.004	0.000
142.000	188.267	0.799	0.639	1.472	0.003	0.000
142.000	188.633	0.682	0.465	1.492	0.004	0.000
142.000	190.170	0.867	0.751	1.475	0.005	0.000
142.000	190.612	0.888	0.789	1.494	0.004	0.000
143.000	190.976	0.659	0.434	1.517	0.003	0.000
143.000	190.663	0.827	0.683	1.537	0.004	0.000
143.000	190.872	1.097	1.203	1.556	0.004	0.000
143.000	190.802	1.240	1.536	1.573	0.003	0.000
143.000	192.305	1.218	1.483	1.566	0.005	0.000
143.000	191.963	1.099	1.208	1.581	0.005	0.000
143.000	192.096	1.186	1.407	1.602	0.007	0.000
143.000	192.754	0.985	0.970	1.603	0.004	0.000
143.000	192.175	0.946	0.895	1.624	0.005	0.000
143.000	192.188	0.953	0.908	1.649	0.004	0.000
144.000	191.687	0.672	0.451	1.667	0.004	0.000
144.000	192.174	0.835	0.697	1.669	0.005	0.000
144.000	191.800	1.335	1.782	1.689	0.004	0.000
144.000	191.524	0.684	0.468	1.711	0.007	0.000
144.000	192.067	1.285	1.650	1.719	0.008	0.000
144.000	191.022	1.330	1.770	1.743	0.005	0.000
144.000	190.469	1.358	1.843	1.760	0.007	0.000
144.000	190.244	1.167	1.363	1.782	0.005	0.000
144.000	191.495	1.543	2.381	1.765	0.008	0.000
144.000	190.278	1.932	3.733	1.784	0.011	0.000
145.000	190.228	1.791	3.208	1.803	0.007	0.000
145.000	188.765	1.266	1.603	1.825	0.007	0.000
145.000	188.106	1.714	2.938	1.846	0.007	0.000
145.000	188.684	0.855	0.731	1.846	0.007	0.000
145.000	187.301	1.044	1.090	1.868	0.007	0.000
145.000	186.693	1.703	2.900	1.885	0.005	0.000
145.000	184.653	1.277	1.630	1.906	0.008	0.000
145.000	185.407	1.262	1.593	1.906	0.005	0.000
145.000	184.881	1.173	1.376	1.929	0.006	0.000
145.000	183.001	1.381	1.908	1.945	0.006	0.000
146.000	182.045	1.235	1.526	1.968	0.005	0.000
146.000	181.198	1.850	3.422	1.985	0.009	0.000
146.000	182.104	1.440	2.074	1.955	0.011	0.000
146.000	181.077	1.846	3.406	1.974	0.008	0.000
146.000	179.774	2.036	4.145	1.995	0.010	0.000
146.000	179.019	2.912	8.478	2.011	0.014	0.000
146.000	178.043	2.405	5.783	2.023	0.015	0.000
146.000	176.650	3.324	11.051	2.037	0.023	0.001
146.000	175.098	2.863	8.200	2.048	0.016	0.000
146.000	174.341	3.368	11.345	2.064	0.019	0.000
147.000	174.049	3.942	15.539	2.097	0.019	0.000
147.000	173.406	5.307	28.168	2.087	0.034	0.001
147.000	171.584	5.088	25.893	2.105	0.039	0.002
147.000	171.346	7.846	61.558	2.123	0.039	0.002
147.000	166.669	7.396	54.697	2.118	0.043	0.002
147.000	168.213	8.266	68.330	2.155	0.042	0.002
147.000	170.340	7.268	52.829	2.128	0.041	0.002
147.000	166.871	5.419	29.366	2.155	0.035	0.001
147.000	165.108	3.683	13.567	2.171	0.027	0.001
147.000	164.174	3.162	9.998	2.189	0.028	0.001
148.000	163.193	3.502	12.264	2.196	0.022	0.000
148.000	161.045	2.599	6.756	2.220	0.021	0.000
148.000	159.947	2.417	5.843	2.216	0.019	0.000
148.000	159.608	2.039	4.156	2.235	0.013	0.000
148.000	157.414	2.410	5.809	2.252	0.012	0.000
148.000	156.418	1.978	3.913	2.269	0.014	0.000
148.000	155.882	2.088	4.359	2.264	0.011	0.000
148.000	154.647	2.446	5.982	2.276	0.010	0.000
148.000	153.260	2.268	5.143	2.293	0.012	0.000
148.000	151.923	1.920	3.688	2.301	0.016	0.000
149.000	151.520	1.608	2.585	2.307	0.014	0.000
149.000	148.979	2.268	5.143	2.323	0.014	0.000
149.000	149.576	3.134	9.821	2.308	0.020	0.000
149.000	148.631	3.630	13.178	2.323	0.018	0.000
149.000	147.392	3.618	13.091	2.337	0.023	0.001
149.000	145.003	4.276	18.288	2.346	0.024	0.001
149.000	145.714	4.596	21.125	2.325	0.035	0.001
149.000	144.296	6.357	40.408	2.344	0.039	0.002
149.000	143.438	8.457	71.515	2.354	0.061	0.004
149.000	140.856	9.957	99.150	2.370	0.068	0.005
150.000	142.595	9.645	93.022	2.365	0.056	0.003
150.000	138.594	8.427	71.011	2.407	0.065	0.004
150.000	138.711	8.127	66.045	2.410	0.042	0.002
150.000	137.143	5.396	29.113	2.426	0.038	0.001
150.000	133.112	1.670	2.788	2.387	0.011	0.000
150.000	134.926	3.555	12.635	2.432	0.028	0.001
150.000	133.963	3.240	10.500	2.432	0.025	0.001
150.000	132.750	2.384	5.686	2.440	0.019	0.000
150.000	131.309	2.039	4.156	2.453	0.017	0.000
150.000	128.668	1.404	1.971	2.466	0.014	0.000
151.000	130.006	1.671	2.792	2.440	0.014	0.000
151.000	128.493	1.785	3.187	2.456	0.012	0.000
151.000	127.996	2.053	4.216	2.469	0.014	0.000
151.000	126.786	1.374	1.888	2.483	0.014	0.000
151.000	125.488	1.735	3.010	2.497	0.011	0.000
151.000	124.512	2.032	4.129	2.510	0.015	0.000
151.000	123.059	1.741	3.030	2.521	0.017	0.000
151.000	123.801	2.332	5.439	2.505	0.022	0.000
151.000	122.485	2.418	5.848	2.528	0.019	0.000
151.000	120.695	2.957	8.744	2.522	0.023	0.001
152.000	118.888	2.880	8.293	2.555	0.032	0.001
152.000	120.058	4.397	19.330	2.559	0.040	0.002
152.000	118.379	4.743	22.496	2.550	0.040	0.002
152.000	115.219	4.397	19.336	2.533	0.055	0.003
152.000	113.450	5.103	26.045	2.575	0.053	0.003
152.000	117.267	4.735	22.422	2.558	0.050	0.003
152.000	116.334	5.773	33.325	2.579	0.040	0.002
152.000	112.031	4.695	22.039	2.600	0.040	0.002
152.000	113.187	2.654	7.043	2.609	0.034	0.001
152.000	111.668	3.180	10.114	2.580	0.031	0.001
153.000	111.657	2.047	4.189	2.596	0.026	0.001
153.000	111.005	1.289	1.662	2.612	0.024	0.001
153.000	110.231	1.922	3.694	2.598	0.018	0.000
153.000	109.181	1.632	2.663	2.616	0.014	0.000
153.000	107.323	1.469	2.157	2.628	0.016	0.000
153.000	106.975	1.318	1.738	2.634	0.016	0.000
153.000	106.237	1.227	1.507	2.628	0.011	0.000
153.000	105.175	1.200	1.439	2.636	0.013	0.000
153.000	104.591	1.068	1.140	2.647	0.010	0.000
153.000	103.321	1.402	1.965	2.654	0.011	0.000
154.000	103.270	1.393	1.941	2.648	0.013	0.000
154.000	102.073	1.096	1.201	2.664	0.013	0.000
154.000	101.366	0.932	0.869	2.670	0.007	0.000
154.000	100.495	1.179	1.389	2.682	0.011	0.000
154.000	99.625	0.832	0.691	2.678	0.013	0.000
154.000	99.443	1.134	1.286	2.682	0.009	0.000
154.000	98.339	1.114	1.241	2.695	0.010	0.000
154.000	98.025	0.731	0.534	2.688	0.017	0.000
154.000	97.341	0.863	0.744	2.685	0.008	0.000
154.000	96.678	1.257	1.579	2.692	0.009	0.000
155.000	96.364	0.508	0.258	2.703	0.008	0.000
155.000	95.026	0.854	0.730	2.712	0.009	0.000
155.000	95.054	0.675	0.455	2.707	0.010	0.000
155.000	93.641	0.933	0.871	2.714	0.007	0.000
155.000	93.172	0.979	0.958	2.725	0.009	0.000
155.000	92.938	1.070	1.145	2.710	0.010	0.000
155.000	92.597	1.077	1.160	2.715	0.010	0.000
155.000	91.857	1.051	1.105	2.726	0.008	0.000
155.000	91.385	1.261	1.590	2.730	0.013	0.000
155.000	90.194	0.718	0.516	2.724	0.012	0.000
156.000	89.607	0.806	0.650	2.734	0.008	0.000
156.000	89.082	0.667	0.445	2.745	0.006	0.000
156.000	88.551	0.815	0.664	2.749	0.010	0.000
156.000	87.842	1.767	3.121	2.743	0.009	0.000
156.000	87.285	0.934	0.873	2.751	0.009	0.000
156.000	86.870	0.818	0.670	2.762	0.006	0.000
156.000	85.828	0.964	0.930	2.770	0.012	0.000
156.000	86.086	0.713	0.509	2.759	0.013	0.000
156.000	84.898	0.840	0.705	2.772	0.008	0.000
156.000	84.144	0.815	0.664	2.778	0.008	0.000
157.000	84.161	1.918	3.677	2.777	0.028	0.001
157.000	83.321	1.548	2.397	2.779	0.011	0.000
157.000	83.108	0.617	0.381	2.786	0.009	0.000
157.000	82.104	0.816	0.666	2.789	0.010	0.000
157.000	81.507	0.995	0.991	2.806	0.014	0.000
157.000	82.204	0.815	0.664	2.756	0.011	0.000
157.000	81.769	0.928	0.862	2.770	0.010	0.000
157.000	81.194	1.021	1.042	2.772	0.009	0.000
157.000	80.521	1.327	1.761	2.780	0.014	0.000
157.000	79.906	0.573	0.328	2.792	0.017	0.000
